target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
ENSMUST00000102942.8	3.30893671763435e-28	2.11762635539527e-27	-3.94174853100043	0.35791859586259	1.46621262232314	3.6919445525249	0.0636668723068772	-0.0499210950057202	0.128491709589494	0.128491709589494
ENSMUST00000132185.2	3.38632991934481e-28	2.16639354811971e-27	-4.16450441318665	0.378216795524645	1.80761524249987	4.93337140744695	0.063922662157743	0.0498046636733479	0.150649254467654	0.150649254467654
ENSMUST00000027684.11	3.42679544983912e-28	2.19151039527686e-27	-1.62690110290613	0.147768154853069	5.41039091208959	6.13681256102513	0.0152790214303688	-0.00553914472318615	0.0174741199526522	0.0174741199526522
ENSMUST00000126877.2	3.55468681484113e-28	2.27250066039826e-27	4.52478518421688	0.411100422646615	1.58601717123249	3.8118427013039	0.11682130414438	-0.0386246351255731	0.136684032105958	0.136684032105958
ENSMUST00000049344.15	3.61837077911832e-28	2.31240083382305e-27	-6.32058571406006	0.574341815492048	2.13713419917181	6.58006894063856	0.195374032957854	0.299428748576198	0.167626701862521	0.299428748576198
ENSMUST00000194649.2	3.66879035371787e-28	2.34379904999721e-27	-0.408129970009074	0.037090341145815	7.15298095523236	0.11847415060705	0.00139805172535343	-0.000310914338972735	0.000665488384115978	0.000665488384115978
ENSMUST00000224890.2	3.69018633995152e-28	2.35664006850556e-27	-5.32260722206667	0.483734931099936	2.36180482655908	5.94708816435948	0.107797233510603	0.243201991838787	0.175783262302805	0.243201991838787
ENSMUST00000062601.14	3.70278666360347e-28	2.36385692655738e-27	-4.68498833977061	0.425798055975386	4.0204936482911	6.1890173096239	0.144504986972132	0.122688359418483	0.127450989736495	0.127450989736495
ENSMUST00000006391.5	3.74326040951525e-28	2.38885685362327e-27	-4.24474706104393	0.38582082423877	3.70633386879894	4.51976135708872	0.0644599818395964	0.00607190427668734	0.158826580784829	0.158826580784829
ENSMUST00000020957.13	3.86009471787649e-28	2.4625535857151e-27	5.75913563975697	0.523601123113998	3.22215943322724	5.39977450183059	0.231244261623	-0.0441947339746932	0.17999294256636	0.17999294256636
ENSMUST00000206882.2	3.87444496090956e-28	2.47084168825467e-27	4.72635080583431	0.429716895131729	3.43257645840558	6.11559329945284	0.102936695690831	0.00825338021387917	0.174048219251649	0.174048219251649
ENSMUST00000141104.8	4.12217552040243e-28	2.62790495496247e-27	4.67795220678318	0.425532835139707	1.67975851387493	4.49484802157169	0.128817182072677	0.0703001610221325	0.142800108600379	0.142800108600379
ENSMUST00000036473.16	4.1338018965113e-28	2.63439344406964e-27	-4.19806524085432	0.381888446849718	1.10684903182708	3.26081729327562	0.116447812529293	0.0706828411063933	0.102310366226641	0.102310366226641
ENSMUST00000061890.8	4.13924816980234e-28	2.63694030516164e-27	-4.3219749835935	0.39316448338421	3.06065593884075	4.5034477283299	0.048551269697185	0.0588419539943133	0.183316196794974	0.183316196794974
ENSMUST00000129458.2	4.21541484596474e-28	2.68452259168091e-27	4.4472497843762	0.404621135044327	2.73838744820356	5.30810911105474	0.0625550284991735	-0.00483621937904107	0.183022365887666	0.183022365887666
ENSMUST00000027287.11	4.58514982619323e-28	2.9189606243893e-27	-0.983751463542744	0.0895658484926243	6.25710315547472	0.305671138226437	0.00670084033728734	0.00533222148701825	0.00366119433082302	0.00533222148701825
ENSMUST00000234235.2	4.6048326820345e-28	2.93046524915477e-27	4.3634735567435	0.397287314254151	3.11132955791611	4.47373073210163	0.0543797959632455	0.0292298964820057	0.182376019137669	0.182376019137669
ENSMUST00000172869.2	4.69083582751467e-28	2.98415257190755e-27	-0.522567859452945	0.047586212027755	6.93025731416704	0.124144626965773	0.00237642415670698	-0.00164487856998896	0.0010202472060187	0.0010202472060187
ENSMUST00000033463.10	4.82589219259834e-28	3.06899745450974e-27	0.636273031623426	0.0579539945197085	6.56473336451894	0.288920183962099	0.00298330954015622	-0.000956938758069493	0.00205468868102939	0.00205468868102939
ENSMUST00000085164.7	4.85653292761184e-28	3.08740373601553e-27	6.45591562627022	0.588058220843819	2.82782825086917	10.0676393679107	0.334794930817843	-0.0798274235672012	0.183923775835154	0.183923775835154
ENSMUST00000046094.6	4.86718138239798e-28	3.09309206789149e-27	-1.02710560606313	0.0935589647866268	6.82341063485637	0.454412375593057	0.0118770206489855	-0.00775114993003275	0.00125289918893237	0.00125289918893237
ENSMUST00000105255.3	4.96419157395529e-28	3.15364010992311e-27	-3.85101376854867	0.350845517049395	4.35681664113697	1.93181198189508	0.0949685341147722	-0.0535099238651648	0.089670331135714	0.089670331135714
ENSMUST00000112642.8	4.97681485355404e-28	3.16055546635618e-27	-0.979339715862126	0.0892243325835899	6.11164094264039	0.279277689187762	0.00715735000082421	0.00426929940187202	0.00478412228665638	0.00478412228665638
ENSMUST00000235236.2	4.98860654195187e-28	3.16693807277559e-27	-5.28662712563772	0.481656119973093	3.00729276488525	5.44004317041306	0.164038029584931	-0.150568552883963	0.183950897276371	0.183950897276371
ENSMUST00000098414.5	5.16261863686183e-28	3.2762633554516e-27	0.514579513600835	0.0468957550289656	6.67724272211464	0.40331886490434	0.00164071586158333	0.000527361805318018	0.0016581018980218	0.0016581018980218
ENSMUST00000191303.2	5.1688087843282e-28	3.27904758177054e-27	-4.49447234420328	0.409603859463151	1.4955242322139	5.06670204849535	0.121132429603571	-0.0997900045201773	0.130530552927091	0.130530552927091
ENSMUST00000114523.10	5.48141287028151e-28	3.47614844088843e-27	-7.10873629957288	0.648168506273444	3.33410632017649	8.98794589872968	0.177177884093902	0.45300573469322	0.177220263459442	0.45300573469322
ENSMUST00000029269.12	5.55233436131537e-28	3.51989743337762e-27	-5.92466592515775	0.540263256351577	2.7991056221663	7.87353198325544	0.25414487268372	-0.248152076850641	0.183681706561695	0.183681706561695
ENSMUST00000162557.2	5.69346185070122e-28	3.60810746134334e-27	-3.72718886726776	0.339948314875173	1.59864736924844	5.09801359977534	0.0358229298363672	-0.0243504320615744	0.137524355343337	0.137524355343337
ENSMUST00000020234.14	5.79378488452174e-28	3.67040611214495e-27	-2.71265279812861	0.247450482992423	5.02532494506172	2.0617145392529	0.056283250422732	-0.0346025264123394	0.0355643618770428	0.0355643618770428
ENSMUST00000117964.2	5.79927289621118e-28	3.67260360154209e-27	-6.64983558158302	0.60660836740455	2.09850346504715	6.63515264202998	0.386042809163183	0.140214803338892	0.165917757944637	0.165917757944637
ENSMUST00000079764.14	5.83265165736423e-28	3.69160939591583e-27	-0.343137674810779	0.0313030364320838	7.26726745101966	0.109273161520909	0.000934293154763347	-0.000175792362685293	0.000535526980039197	0.000535526980039197
ENSMUST00000165630.3	5.83334363528816e-28	3.69160939591583e-27	-1.30391537890731	0.118950944697389	5.62586964453821	0.266344981814381	0.00970611842263238	-0.0040565297212771	0.0115178724439697	0.0115178724439697
ENSMUST00000125383.8	5.86255969384348e-28	3.70880819866523e-27	2.63424004191631	0.240321012870363	4.60992143994088	0.647122012216684	0.0207135817920702	0.0137219739624415	0.0659177020484855	0.0659177020484855
ENSMUST00000040607.6	5.95952726438704e-28	3.7688415119844e-27	-4.84234666422526	0.441825826871978	2.02026666908227	6.31613486024921	0.130602651164688	0.16189791180055	0.162212440771973	0.162212440771973
ENSMUST00000049501.9	6.09553799527261e-28	3.85351564330964e-27	-4.24498375049926	0.387393378904025	2.62272500307384	3.50282238303168	0.0437027586039069	0.155382507673042	0.181407686424109	0.181407686424109
ENSMUST00000071841.7	6.57199085547127e-28	4.15327900206085e-27	7.48724242119945	0.683704152720365	2.41158744107174	9.23832027063338	0.325759537749893	0.375417514920715	0.177170540258724	0.375417514920715
ENSMUST00000233545.2	6.63560598499822e-28	4.19202506617394e-27	5.09762090466415	0.465530845883013	2.85392826881727	2.48074733358359	0.140981371490303	-0.0366772842779308	0.184097081212528	0.184097081212528
ENSMUST00000060738.9	6.96658345746314e-28	4.39959096959513e-27	4.09880140145752	0.374466298585705	4.34464091425866	4.2331168123173	0.0771024147128507	0.133235098451867	0.0909519820028521	0.133235098451867
ENSMUST00000123980.8	7.13988425745686e-28	4.50747014490195e-27	-4.39393357529759	0.401511243364132	3.3406572511809	6.47100539809509	0.0647819186097392	-0.050565490193345	0.177034999211978	0.177034999211978
ENSMUST00000211517.2	7.15119936664293e-28	4.51304698405627e-27	4.25360169398972	0.388693018293495	1.61734982587103	5.77739506186679	0.0878636937601094	-0.0662522448262037	0.138759699945051	0.138759699945051
ENSMUST00000020522.9	7.19186219286718e-28	4.5371345669049e-27	-1.20907711725982	0.110490341827367	5.70452619187257	0.368504950998092	0.00837754486709233	-0.000342258843439944	0.00993462858860043	0.00993462858860043
ENSMUST00000103143.10	7.30904466952078e-28	4.60946270628446e-27	-1.59766171293264	0.146020318396623	5.51918119065686	0.746496627149345	0.017836890420225	-0.00676655051389002	0.0141460096567519	0.0141460096567519
ENSMUST00000042546.4	7.49821182187693e-28	4.72712223973302e-27	-5.11742665825586	0.467812746924474	3.52348197434729	6.72655026307112	0.158073979668107	-0.138754859013825	0.170199169609425	0.170199169609425
ENSMUST00000192538.2	7.6043904071861e-28	4.79239960935207e-27	5.16806115053619	0.472496602519483	2.38668559888197	5.78050450616812	0.158383985267541	0.158886363406799	0.17649557382114	0.17649557382114
ENSMUST00000141115.8	7.61208352381703e-28	4.79558625324503e-27	-1.76504076098623	0.161372462505309	5.09339572840662	5.40056474270377	0.00746337409452567	-0.00188739558372423	0.0315982333880156	0.0315982333880156
ENSMUST00000214896.2	7.73999278592262e-28	4.87448022127288e-27	-5.10320692730041	0.466635605982058	4.5964511083621	3.65942531620733	0.128835166277611	0.197788016877754	0.0670273440024076	0.197788016877754
ENSMUST00000197785.5	8.10315710283931e-28	5.10142683926761e-27	3.68726826200175	0.337290909907121	1.4885678317881	4.96009564438831	0.0405991721788115	0.021113448071254	0.130048564680149	0.130048564680149
ENSMUST00000155737.8	8.146930689637e-28	5.12721022086913e-27	-4.77509075694581	0.43681842761037	4.6476651055178	4.03238926342736	0.0699285028229534	0.216287005227041	0.0628508041551445	0.216287005227041
ENSMUST00000050918.4	8.35531661633466e-28	5.25653748245918e-27	-1.27546813721206	0.116702455854949	5.6936846320069	1.0136912805466	0.0102927549885008	-0.00667138380416144	0.0101364398153635	0.0101364398153635
ENSMUST00000052588.5	8.93825161214606e-28	5.62133196133169e-27	4.58433888080661	0.419691753077203	2.59180218697709	3.76024934479867	0.0832731331003749	-0.0249240685767284	0.180938618301148	0.180938618301148
ENSMUST00000043814.5	8.95787628543253e-28	5.6317267155011e-27	-2.16699641693377	0.198390025243983	4.93574498377301	0.859000185869113	0.0177565767507776	0.0406545274665042	0.0412813264236846	0.0412813264236846
ENSMUST00000236959.2	9.00031311956244e-28	5.65645110637877e-27	-4.69972809213692	0.430280272580904	2.05383551059231	4.35564935969369	0.113870278786721	0.0659489075797534	0.163841390671724	0.163841390671724
ENSMUST00000040280.14	9.25314799946609e-28	5.81334216975092e-27	-4.59560821337435	0.420844592674108	3.10065914836941	4.23746897042782	0.0830628750770336	0.0291246560695555	0.18260238169752	0.18260238169752
ENSMUST00000215725.2	9.27620337474235e-28	5.82581446753501e-27	0.650499794813817	0.0595710023466946	6.55175907166558	0.13652268244197	0.00321711352984641	0.00130156626078329	0.00210594295103844	0.00210594295103844
ENSMUST00000028921.6	9.3500872267076e-28	5.87018938485875e-27	-4.17896568173541	0.38272356935784	4.00178385255317	2.23236465016043	0.0901445470647225	0.0196254840989084	0.129571448748285	0.129571448748285
ENSMUST00000023220.10	9.93624233557655e-28	6.23603780536461e-27	1.55941285324628	0.142888505998023	5.41219379282684	0.459841592232128	0.013212509730677	-0.00429910730375064	0.0174131779888437	0.0174131779888437
ENSMUST00000142062.8	1.00599096286837e-27	6.31147417476711e-27	0.299290622912528	0.0274267301528109	7.8658838100148	0.0992660262065689	0.000598239826475645	0.000530098463837014	0.000184174766328294	0.000530098463837014
ENSMUST00000031243.15	1.05102864261413e-27	6.59176170753991e-27	6.18774389585161	0.567246377428743	2.77115984715513	6.46346744137273	0.299251979527519	-0.170241513377169	0.183400699531529	0.183400699531529
ENSMUST00000070617.8	1.05241897321317e-27	6.59820623398868e-27	-5.26952525859845	0.483076239081711	6.06423930722774	5.10708988410844	0.344828733718624	-0.224957155441417	0.00521524542937098	0.00521524542937098
ENSMUST00000005053.14	1.05379692165593e-27	6.60456871505099e-27	1.95067028669036	0.178826876585095	4.92812664889427	5.17465886614227	0.00617593567492612	-0.0019894375638728	0.0417926420088449	0.0417926420088449
ENSMUST00000162205.8	1.06670959032011e-27	6.68319463614957e-27	-4.63838990998799	0.425265613844873	1.92359109639391	3.70643125553794	0.114066285630425	0.0315249370968158	0.15720997784786	0.15720997784786
ENSMUST00000168864.4	1.08745462514748e-27	6.81082118532449e-27	-4.80778480540011	0.440867195666077	2.9535252327632	3.24182638564668	0.107286046667889	-0.0541144714862712	0.184259779653818	0.184259779653818
ENSMUST00000069385.15	1.09765088530236e-27	6.87231473386554e-27	-5.71129617982884	0.523758700939471	2.71210458678544	7.95207244026382	0.183140753012647	0.228344012202056	0.182687220961923	0.228344012202056
ENSMUST00000127027.2	1.09879006237011e-27	6.87707971589385e-27	-5.54374150612847	0.508397372554034	1.70048763173341	4.0219561533718	0.243589111683927	0.0443972263647138	0.144112720945841	0.144112720945841
ENSMUST00000111357.2	1.11091139842663e-27	6.95055263659567e-27	-5.8276794185691	0.534485250595097	2.61710190422911	11.6437950777714	0.247188764139638	-0.115828807809635	0.181322960515918	0.181322960515918
